iteration,w_const_0.7,w_linear,w_nonlinear
17464,9.949580,0.994959,6.965383
17465,9.949580,0.994959,6.965383
17466,9.949580,0.994959,6.965383
17467,9.949580,0.994959,6.965383
17468,9.949580,0.994959,6.965383
17469,9.949580,0.994959,6.965383
17470,9.949580,0.994959,6.965383
17471,9.949580,0.994959,6.965383
17472,9.949580,0.994959,6.965383
17473,9.949580,0.994959,6.965383
17474,9.949580,0.994959,6.965383
17475,9.949580,0.994959,6.965383
17476,9.949580,0.994959,6.965383
17477,9.949580,0.994959,6.965383
17478,9.949580,0.994959,6.965383
17479,9.949580,0.994959,6.965383
17480,9.949580,0.994959,6.965383
17481,9.949580,0.994959,6.965383
17482,9.949580,0.994959,6.965383
17483,9.949580,0.994959,6.965383
17484,9.949580,0.994959,6.965383
17485,9.949580,0.994959,6.965383
17486,9.949580,0.994959,6.965383
17487,9.949580,0.994959,6.965383
17488,9.949580,0.994959,6.965383
17489,9.949580,0.994959,6.965383
17490,9.949580,0.994959,6.965383
17491,9.949580,0.994959,6.965383
17492,9.949580,0.994959,6.965383
17493,9.949580,0.994959,6.965383
17494,9.949580,0.994959,6.965383
17495,9.949580,0.994959,6.965383
17496,9.949580,0.994959,6.965383
17497,9.949580,0.994959,6.965383
17498,9.949580,0.994959,6.965383
17499,9.949580,0.994959,6.965383
17500,9.949580,0.994959,6.965383
17501,9.949580,0.994959,6.965383
17502,9.949580,0.994959,6.965383
17503,9.949580,0.994959,6.965383
17504,9.949580,0.994959,6.965383
17505,9.949580,0.994959,6.965383
17506,9.949580,0.994959,6.965383
17507,9.949580,0.994959,6.965383
17508,9.949580,0.994959,6.965383
17509,9.949580,0.994959,6.965383
17510,9.949580,0.994959,6.965383
17511,9.949580,0.994959,6.965383
17512,9.949580,0.994959,6.965383
17513,9.949580,0.994959,6.965383
17514,9.949580,0.994959,6.965383
17515,9.949580,0.994959,6.965383
17516,9.949580,0.994959,6.965383
17517,9.949580,0.994959,6.965383
17518,9.949580,0.994959,6.965383
17519,9.949580,0.994959,6.965383
17520,9.949580,0.994959,6.965383
17521,9.949580,0.994959,6.965383
17522,9.949580,0.994959,6.965383
17523,9.949580,0.994959,6.965383
17524,9.949580,0.994959,6.965383
17525,9.949580,0.994959,6.965383
17526,9.949580,0.994959,6.965383
17527,9.949580,0.994959,6.965383
17528,9.949580,0.994959,6.965383
17529,9.949580,0.994959,6.965383
17530,9.949580,0.994959,6.965383
17531,9.949580,0.994959,6.965383
17532,9.949580,0.994959,6.965383
17533,9.949580,0.994959,6.965383
17534,9.949580,0.994959,6.965383
17535,9.949580,0.994959,6.965383
17536,9.949580,0.994959,6.965383
17537,9.949580,0.994959,6.965383
17538,9.949580,0.994959,6.965383
17539,9.949580,0.994959,6.965383
17540,9.949580,0.994959,6.965383
17541,9.949580,0.994959,6.965383
17542,9.949580,0.994959,6.965383
17543,9.949580,0.994959,6.965383
17544,9.949580,0.994959,6.965383
17545,9.949580,0.994959,6.965383
17546,9.949580,0.994959,6.965383
17547,9.949580,0.994959,6.965383
17548,9.949580,0.994959,6.965383
17549,9.949580,0.994959,6.965383
17550,9.949580,0.994959,6.965383
17551,9.949580,0.994959,6.965383
17552,9.949580,0.994959,6.965383
17553,9.949580,0.994959,6.965383
17554,9.949580,0.994959,6.965383
17555,9.949580,0.994959,6.965383
17556,9.949580,0.994959,6.965383
17557,9.949580,0.994959,6.965383
17558,9.949580,0.994959,6.965383
17559,9.949580,0.994959,6.965383
17560,9.949580,0.994959,6.965383
17561,9.949580,0.994959,6.965383
17562,9.949580,0.994959,6.965383
17563,9.949580,0.994959,6.965383
17564,9.949580,0.994959,6.965383
17565,9.949580,0.994959,6.965383
17566,9.949580,0.994959,6.965383
17567,9.949580,0.994959,6.965383
17568,9.949580,0.994959,6.965383
17569,9.949580,0.994959,6.965383
17570,9.949580,0.994959,6.965383
17571,9.949580,0.994959,6.965383
17572,9.949580,0.994959,6.965383
17573,9.949580,0.994959,6.965383
17574,9.949580,0.994959,6.965383
17575,9.949580,0.994959,6.965383
17576,9.949580,0.994959,6.965383
17577,9.949580,0.994959,6.965383
17578,9.949580,0.994959,6.965383
17579,9.949580,0.994959,6.965383
17580,9.949580,0.994959,6.965383
17581,9.949580,0.994959,6.965383
17582,9.949580,0.994959,6.965383
17583,9.949580,0.994959,6.965383
17584,9.949580,0.994959,6.965383
17585,9.949580,0.994959,6.965383
17586,9.949580,0.994959,6.965383
17587,9.949580,0.994959,6.965383
17588,9.949580,0.994959,6.965383
17589,9.949580,0.994959,6.965383
17590,9.949580,0.994959,6.965383
17591,9.949580,0.994959,6.965383
17592,9.949580,0.994959,6.965383
17593,9.949580,0.994959,6.965383
17594,9.949580,0.994959,6.965383
17595,9.949580,0.994959,6.965383
17596,9.949580,0.994959,6.965383
17597,9.949580,0.994959,6.965383
17598,9.949580,0.994959,6.965383
17599,9.949580,0.994959,6.965383
17600,9.949580,0.994959,6.965383
17601,9.949580,0.994959,6.965383
17602,9.949580,0.994959,6.965383
17603,9.949580,0.994959,6.965383
17604,9.949580,0.994959,6.965383
17605,9.949580,0.994959,6.965383
17606,9.949580,0.994959,6.965383
17607,9.949580,0.994959,6.965383
17608,9.949580,0.994959,6.965383
17609,9.949580,0.994959,6.965383
17610,9.949580,0.994959,6.965383
17611,9.949580,0.994959,6.965383
17612,9.949580,0.994959,6.965383
17613,9.949580,0.994959,6.965383
17614,9.949580,0.994959,6.965383
17615,9.949580,0.994959,6.965383
17616,9.949580,0.994959,6.965383
17617,9.949580,0.994959,6.965383
17618,9.949580,0.994959,6.965383
17619,9.949580,0.994959,6.965383
17620,9.949580,0.994959,6.965383
17621,9.949580,0.994959,6.965383
17622,9.949580,0.994959,6.965383
17623,9.949580,0.994959,6.965383
17624,9.949580,0.994959,6.965383
17625,9.949580,0.994959,6.965383
17626,9.949580,0.994959,6.965383
17627,9.949580,0.994959,6.965383
17628,9.949580,0.994959,6.965383
17629,9.949580,0.994959,6.965383
17630,9.949580,0.994959,6.965383
17631,9.949580,0.994959,6.965383
17632,9.949580,0.994959,6.965383
17633,9.949580,0.994959,6.965383
17634,9.949580,0.994959,6.965383
17635,9.949580,0.994959,6.965383
17636,9.949580,0.994959,6.965383
17637,9.949580,0.994959,6.965383
17638,9.949580,0.994959,6.965383
17639,9.949580,0.994959,6.965383
17640,9.949580,0.994959,6.965383
17641,9.949580,0.994959,6.965383
17642,9.949580,0.994959,6.965383
17643,9.949580,0.994959,6.965383
17644,9.949580,0.994959,6.965383
17645,9.949580,0.994959,6.965383
17646,9.949580,0.994959,6.965383
17647,9.949580,0.994959,6.965383
17648,9.949580,0.994959,6.965383
17649,9.949580,0.994959,6.965383
17650,9.949580,0.994959,6.965383
17651,9.949580,0.994959,6.965383
17652,9.949580,0.994959,6.965383
17653,9.949580,0.994959,6.965383
17654,9.949580,0.994959,6.965383
17655,9.949580,0.994959,6.965383
17656,9.949580,0.994959,6.965383
17657,9.949580,0.994959,6.965383
17658,9.949580,0.994959,6.965383
17659,9.949580,0.994959,6.965383
17660,9.949580,0.994959,6.965383
17661,9.949580,0.994959,6.965383
17662,9.949580,0.994959,6.965383
17663,9.949580,0.994959,6.965383
17664,9.949580,0.994959,6.965383
17665,9.949580,0.994959,6.965383
17666,9.949580,0.994959,6.965383
17667,9.949580,0.994959,6.965383
17668,9.949580,0.994959,6.965383
17669,9.949580,0.994959,6.965383
17670,9.949580,0.994959,6.965383
17671,9.949580,0.994959,6.965383
17672,9.949580,0.994959,6.965383
17673,9.949580,0.994959,6.965383
17674,9.949580,0.994959,6.965383
17675,9.949580,0.994959,6.965383
17676,9.949580,0.994959,6.965383
17677,9.949580,0.994959,6.965383
17678,9.949580,0.994959,6.965383
17679,9.949580,0.994959,6.965383
17680,9.949580,0.994959,6.965383
17681,9.949580,0.994959,6.965383
17682,9.949580,0.994959,6.965383
17683,9.949580,0.994959,6.965383
17684,9.949580,0.994959,6.965383
17685,9.949580,0.994959,6.965383
17686,9.949580,0.994959,6.965383
17687,9.949580,0.994959,6.965383
17688,9.949580,0.994959,6.965383
17689,9.949580,0.994959,6.965383
17690,9.949580,0.994959,6.965383
17691,9.949580,0.994959,6.965383
17692,9.949580,0.994959,6.965383
17693,9.949580,0.994959,6.965383
17694,9.949580,0.994959,6.965383
17695,9.949580,0.994959,6.965383
17696,9.949580,0.994959,6.965383
17697,9.949580,0.994959,6.965383
17698,9.949580,0.994959,6.965383
17699,9.949580,0.994959,6.965383
17700,9.949580,0.994959,6.965383
17701,9.949580,0.994959,6.965383
17702,9.949580,0.994959,6.965383
17703,9.949580,0.994959,6.965383
17704,9.949580,0.994959,6.965383
17705,9.949580,0.994959,6.965383
17706,9.949580,0.994959,6.965383
17707,9.949580,0.994959,6.965383
17708,9.949580,0.994959,6.965383
17709,9.949580,0.994959,6.965383
17710,9.949580,0.994959,6.965383
17711,9.949580,0.994959,6.965383
17712,9.949580,0.994959,6.965383
17713,9.949580,0.994959,6.965383
17714,9.949580,0.994959,6.965383
17715,9.949580,0.994959,6.965383
17716,9.949580,0.994959,6.965383
17717,9.949580,0.994959,6.965383
17718,9.949580,0.994959,6.965383
17719,9.949580,0.994959,6.965383
17720,9.949580,0.994959,6.965383
17721,9.949580,0.994959,6.965383
17722,9.949580,0.994959,6.965383
17723,9.949580,0.994959,6.965383
17724,9.949580,0.994959,6.965383
17725,9.949580,0.994959,6.965383
17726,9.949580,0.994959,6.965383
17727,9.949580,0.994959,6.965383
17728,9.949580,0.994959,6.965383
17729,9.949580,0.994959,6.965383
17730,9.949580,0.994959,6.965383
17731,9.949580,0.994959,6.965383
17732,9.949580,0.994959,6.965383
17733,9.949580,0.994959,6.965383
17734,9.949580,0.994959,6.965383
17735,9.949580,0.994959,6.965383
17736,9.949580,0.994959,6.965383
17737,9.949580,0.994959,6.965383
17738,9.949580,0.994959,6.965383
17739,9.949580,0.994959,6.965383
17740,9.949580,0.994959,6.965383
17741,9.949580,0.994959,6.965383
17742,9.949580,0.994959,6.965383
17743,9.949580,0.994959,6.965383
17744,9.949580,0.994959,6.965383
17745,9.949580,0.994959,6.965383
17746,9.949580,0.994959,6.965383
17747,9.949580,0.994959,6.965383
17748,9.949580,0.994959,6.965383
17749,9.949580,0.994959,6.965383
17750,9.949580,0.994959,6.965383
17751,9.949580,0.994959,6.965383
17752,9.949580,0.994959,6.965383
17753,9.949580,0.994959,6.965383
17754,9.949580,0.994959,6.965383
17755,9.949580,0.994959,6.965383
17756,9.949580,0.994959,6.965383
17757,9.949580,0.994959,6.965383
17758,9.949580,0.994959,6.965383
17759,9.949580,0.994959,6.965383
17760,9.949580,0.994959,6.965383
17761,9.949580,0.994959,6.965383
17762,9.949580,0.994959,6.965383
17763,9.949580,0.994959,6.965383
17764,9.949580,0.994959,6.965383
17765,9.949580,0.994959,6.965383
17766,9.949580,0.994959,6.965383
17767,9.949580,0.994959,6.965383
17768,9.949580,0.994959,6.965383
17769,9.949580,0.994959,6.965383
17770,9.949580,0.994959,6.965383
17771,9.949580,0.994959,6.965383
17772,9.949580,0.994959,6.965383
17773,9.949580,0.994959,6.965383
17774,9.949580,0.994959,6.965383
17775,9.949580,0.994959,6.965383
17776,9.949580,0.994959,6.965383
17777,9.949580,0.994959,6.965383
17778,9.949580,0.994959,6.965383
17779,9.949580,0.994959,6.965383
17780,9.949580,0.994959,6.965383
17781,9.949580,0.994959,6.965383
17782,9.949580,0.994959,6.965383
17783,9.949580,0.994959,6.965383
17784,9.949580,0.994959,6.965383
17785,9.949580,0.994959,6.965383
17786,9.949580,0.994959,6.965383
17787,9.949580,0.994959,6.965383
17788,9.949580,0.994959,6.965383
17789,9.949580,0.994959,6.965383
17790,9.949580,0.994959,6.965383
17791,9.949580,0.994959,6.965383
17792,9.949580,0.994959,6.965383
17793,9.949580,0.994959,6.965383
17794,9.949580,0.994959,6.965383
17795,9.949580,0.994959,6.965383
17796,9.949580,0.994959,6.965383
17797,9.949580,0.994959,6.965383
17798,9.949580,0.994959,6.965383
17799,9.949580,0.994959,6.965383
17800,9.949580,0.994959,6.965383
17801,9.949580,0.994959,6.965383
17802,9.949580,0.994959,6.965383
17803,9.949580,0.994959,6.965383
17804,9.949580,0.994959,6.965383
17805,9.949580,0.994959,6.965383
17806,9.949580,0.994959,6.965383
17807,9.949580,0.994959,6.965383
17808,9.949580,0.994959,6.965383
17809,9.949580,0.994959,6.965383
17810,9.949580,0.994959,6.965383
17811,9.949580,0.994959,6.965383
17812,9.949580,0.994959,6.965383
17813,9.949580,0.994959,6.965383
17814,9.949580,0.994959,6.965383
17815,9.949580,0.994959,6.965383
17816,9.949580,0.994959,6.965383
17817,9.949580,0.994959,6.965383
17818,9.949580,0.994959,6.965383
17819,9.949580,0.994959,6.965383
17820,9.949580,0.994959,6.965383
17821,9.949580,0.994959,6.965383
17822,9.949580,0.994959,6.965383
17823,9.949580,0.994959,6.965383
17824,9.949580,0.994959,6.965383
17825,9.949580,0.994959,6.965383
17826,9.949580,0.994959,6.965383
17827,9.949580,0.994959,6.965383
17828,9.949580,0.994959,6.965383
17829,9.949580,0.994959,6.965383
17830,9.949580,0.994959,6.965383
17831,9.949580,0.994959,6.965383
17832,9.949580,0.994959,6.965383
17833,9.949580,0.994959,6.965383
17834,9.949580,0.994959,6.965383
17835,9.949580,0.994959,6.965383
17836,9.949580,0.994959,6.965383
17837,9.949580,0.994959,6.965383
17838,9.949580,0.994959,6.965383
17839,9.949580,0.994959,6.965383
17840,9.949580,0.994959,6.965383
17841,9.949580,0.994959,6.965383
17842,9.949580,0.994959,6.965383
17843,9.949580,0.994959,6.965383
17844,9.949580,0.994959,6.965383
17845,9.949580,0.994959,6.965383
17846,9.949580,0.994959,6.965383
17847,9.949580,0.994959,6.965383
17848,9.949580,0.994959,6.965383
17849,9.949580,0.994959,6.965383
17850,9.949580,0.994959,6.965383
17851,9.949580,0.994959,6.965383
17852,9.949580,0.994959,6.965383
17853,9.949580,0.994959,6.965383
17854,9.949580,0.994959,6.965383
17855,9.949580,0.994959,6.965383
17856,9.949580,0.994959,6.965383
17857,9.949580,0.994959,6.965383
17858,9.949580,0.994959,6.965383
17859,9.949580,0.994959,6.965383
17860,9.949580,0.994959,6.965383
17861,9.949580,0.994959,6.965383
17862,9.949580,0.994959,6.965383
17863,9.949580,0.994959,6.965383
17864,9.949580,0.994959,6.965383
17865,9.949580,0.994959,6.965383
17866,9.949580,0.994959,6.965383
17867,9.949580,0.994959,6.965383
17868,9.949580,0.994959,6.965383
17869,9.949580,0.994959,6.965383
17870,9.949580,0.994959,6.965383
17871,9.949580,0.994959,6.965383
17872,9.949580,0.994959,6.965383
17873,9.949580,0.994959,6.965383
17874,9.949580,0.994959,6.965383
17875,9.949580,0.994959,6.965383
17876,9.949580,0.994959,6.965383
17877,9.949580,0.994959,6.965383
17878,9.949580,0.994959,6.965383
17879,9.949580,0.994959,6.965383
17880,9.949580,0.994959,6.965383
17881,9.949580,0.994959,6.965383
17882,9.949580,0.994959,6.965383
17883,9.949580,0.994959,6.965383
17884,9.949580,0.994959,6.965383
17885,9.949580,0.994959,6.965383
17886,9.949580,0.994959,6.965383
17887,9.949580,0.994959,6.965383
17888,9.949580,0.994959,6.965383
17889,9.949580,0.994959,6.965383
17890,9.949580,0.994959,6.965383
17891,9.949580,0.994959,6.965383
17892,9.949580,0.994959,6.965383
17893,9.949580,0.994959,6.965383
17894,9.949580,0.994959,6.965383
17895,9.949580,0.994959,6.965383
17896,9.949580,0.994959,6.965383
17897,9.949580,0.994959,6.965383
17898,9.949580,0.994959,6.965383
17899,9.949580,0.994959,6.965383
17900,9.949580,0.994959,6.965383
17901,9.949580,0.994959,6.965383
17902,9.949580,0.994959,6.965383
17903,9.949580,0.994959,6.965383
17904,9.949580,0.994959,6.965383
17905,9.949580,0.994959,6.965383
17906,9.949580,0.994959,6.965383
17907,9.949580,0.994959,6.965383
17908,9.949580,0.994959,6.965383
17909,9.949580,0.994959,6.965383
17910,9.949580,0.994959,6.965383
17911,9.949580,0.994959,6.965383
17912,9.949580,0.994959,6.965383
17913,9.949580,0.994959,6.965383
17914,9.949580,0.994959,6.965383
17915,9.949580,0.994959,6.965383
17916,9.949580,0.994959,6.965383
17917,9.949580,0.994959,6.965383
17918,9.949580,0.994959,6.965383
17919,9.949580,0.994959,6.965383
17920,9.949580,0.994959,6.965383
17921,9.949580,0.994959,6.965383
17922,9.949580,0.994959,6.965383
17923,9.949580,0.994959,6.965383
17924,9.949580,0.994959,6.965383
17925,9.949580,0.994959,6.965383
17926,9.949580,0.994959,6.965383
17927,9.949580,0.994959,6.965383
17928,9.949580,0.994959,6.965383
17929,9.949580,0.994959,6.965383
17930,9.949580,0.994959,6.965383
17931,9.949580,0.994959,6.965383
17932,9.949580,0.994959,6.965383
17933,9.949580,0.994959,6.965383
17934,9.949580,0.994959,6.965383
17935,9.949580,0.994959,6.965383
17936,9.949580,0.994959,6.965383
17937,9.949580,0.994959,6.965383
17938,9.949580,0.994959,6.965383
17939,9.949580,0.994959,6.965383
17940,9.949580,0.994959,6.965383
17941,9.949580,0.994959,6.965383
17942,9.949580,0.994959,6.965383
17943,9.949580,0.994959,6.965383
17944,9.949580,0.994959,6.965383
17945,9.949580,0.994959,6.965383
17946,9.949580,0.994959,6.965383
17947,9.949580,0.994959,6.965383
17948,9.949580,0.994959,6.965383
17949,9.949580,0.994959,6.965383
17950,9.949580,0.994959,6.965383
17951,9.949580,0.994959,6.965383
17952,9.949580,0.994959,6.965383
17953,9.949580,0.994959,6.965383
17954,9.949580,0.994959,6.965383
17955,9.949580,0.994959,6.965383
17956,9.949580,0.994959,6.965383
17957,9.949580,0.994959,6.965383
17958,9.949580,0.994959,6.965383
17959,9.949580,0.994959,6.965383
17960,9.949580,0.994959,6.965383
17961,9.949580,0.994959,6.965383
17962,9.949580,0.994959,6.965383
17963,9.949580,0.994959,6.965383
17964,9.949580,0.994959,6.965383
17965,9.949580,0.994959,6.965383
17966,9.949580,0.994959,6.965383
17967,9.949580,0.994959,6.965383
17968,9.949580,0.994959,6.965383
17969,9.949580,0.994959,6.965383
17970,9.949580,0.994959,6.965383
17971,9.949580,0.994959,6.965383
17972,9.949580,0.994959,6.965383
17973,9.949580,0.994959,6.965383
17974,9.949580,0.994959,6.965383
17975,9.949580,0.994959,6.965383
17976,9.949580,0.994959,6.965383
17977,9.949580,0.994959,6.965383
17978,9.949580,0.994959,6.965383
17979,9.949580,0.994959,6.965383
17980,9.949580,0.994959,6.965383
17981,9.949580,0.994959,6.965383
17982,9.949580,0.994959,6.965383
17983,9.949580,0.994959,6.965383
17984,9.949580,0.994959,6.965383
17985,9.949580,0.994959,6.965383
17986,9.949580,0.994959,6.965383
17987,9.949580,0.994959,6.965383
17988,9.949580,0.994959,6.965383
17989,9.949580,0.994959,6.965383
17990,9.949580,0.994959,6.965383
17991,9.949580,0.994959,6.965383
17992,9.949580,0.994959,6.965383
17993,9.949580,0.994959,6.965383
17994,9.949580,0.994959,6.965383
17995,9.949580,0.994959,6.965383
17996,9.949580,0.994959,6.965383
17997,9.949580,0.994959,6.965383
17998,9.949580,0.994959,6.965383
17999,9.949580,0.994959,6.965383
18000,9.949580,0.994959,6.965383
18001,9.949580,0.994959,6.965383
18002,9.949580,0.994959,6.965383
18003,9.949580,0.994959,6.965383
18004,9.949580,0.994959,6.965383
18005,9.949580,0.994959,6.965383
18006,9.949580,0.994959,6.965383
18007,9.949580,0.994959,6.965383
18008,9.949580,0.994959,6.965383
18009,9.949580,0.994959,6.965383
18010,9.949580,0.994959,6.965383
18011,9.949580,0.994959,6.965383
18012,9.949580,0.994959,6.965383
18013,9.949580,0.994959,6.965383
18014,9.949580,0.994959,6.965383
18015,9.949580,0.994959,6.965383
18016,9.949580,0.994959,6.965383
18017,9.949580,0.994959,6.965383
18018,9.949580,0.994959,6.965383
18019,9.949580,0.994959,6.965383
18020,9.949580,0.994959,6.965383
18021,9.949580,0.994959,6.965383
18022,9.949580,0.994959,6.965383
18023,9.949580,0.994959,6.965383
18024,9.949580,0.994959,6.965383
18025,9.949580,0.994959,6.965383
18026,9.949580,0.994959,6.965383
18027,9.949580,0.994959,6.965383
18028,9.949580,0.994959,6.965383
18029,9.949580,0.994959,6.965383
18030,9.949580,0.994959,6.965383
18031,9.949580,0.994959,6.965383
18032,9.949580,0.994959,6.965383
18033,9.949580,0.994959,6.965383
18034,9.949580,0.994959,6.965383
18035,9.949580,0.994959,6.965383
18036,9.949580,0.994959,6.965383
18037,9.949580,0.994959,6.965383
18038,9.949580,0.994959,6.965383
18039,9.949580,0.994959,6.965383
18040,9.949580,0.994959,6.965383
18041,9.949580,0.994959,6.965383
18042,9.949580,0.994959,6.965383
18043,9.949580,0.994959,6.965383
18044,9.949580,0.994959,6.965383
18045,9.949580,0.994959,6.965383
18046,9.949580,0.994959,6.965383
18047,9.949580,0.994959,6.965383
18048,9.949580,0.994959,6.965383
18049,9.949580,0.994959,6.965383
18050,9.949580,0.994959,6.965383
18051,9.949580,0.994959,6.965383
18052,9.949580,0.994959,6.965383
18053,9.949580,0.994959,6.965383
18054,9.949580,0.994959,6.965383
18055,9.949580,0.994959,6.965383
18056,9.949580,0.994959,6.965383
18057,9.949580,0.994959,6.965383
18058,9.949580,0.994959,6.965383
18059,9.949580,0.994959,6.965383
18060,9.949580,0.994959,6.965383
18061,9.949580,0.994959,6.965383
18062,9.949580,0.994959,6.965383
18063,9.949580,0.994959,6.965383
18064,9.949580,0.994959,6.965383
18065,9.949580,0.994959,6.965383
18066,9.949580,0.994959,6.965383
18067,9.949580,0.994959,6.965383
18068,9.949580,0.994959,6.965383
18069,9.949580,0.994959,6.965383
18070,9.949580,0.994959,6.965383
18071,9.949580,0.994959,6.965383
18072,9.949580,0.994959,6.965383
18073,9.949580,0.994959,6.965383
18074,9.949580,0.994959,6.965383
18075,9.949580,0.994959,6.965383
18076,9.949580,0.994959,6.965383
18077,9.949580,0.994959,6.965383
18078,9.949580,0.994959,6.965383
18079,9.949580,0.994959,6.965383
18080,9.949580,0.994959,6.965383
18081,9.949580,0.994959,6.965383
18082,9.949580,0.994959,6.965383
18083,9.949580,0.994959,6.965383
18084,9.949580,0.994959,6.965383
18085,9.949580,0.994959,6.965383
18086,9.949580,0.994959,6.965383
18087,9.949580,0.994959,6.965383
18088,9.949580,0.994959,6.965383
18089,9.949580,0.994959,6.965383
18090,9.949580,0.994959,6.965383
18091,9.949580,0.994959,6.965383
18092,9.949580,0.994959,6.965383
18093,9.949580,0.994959,6.965383
18094,9.949580,0.994959,6.965383
18095,9.949580,0.994959,6.965383
18096,9.949580,0.994959,6.965383
18097,9.949580,0.994959,6.965383
18098,9.949580,0.994959,6.965383
18099,9.949580,0.994959,6.965383
18100,9.949580,0.994959,6.965383
18101,9.949580,0.994959,6.965383
18102,9.949580,0.994959,6.965383
18103,9.949580,0.994959,6.965383
18104,9.949580,0.994959,6.965383
18105,9.949580,0.994959,6.965383
18106,9.949580,0.994959,6.965383
18107,9.949580,0.994959,6.965383
18108,9.949580,0.994959,6.965383
18109,9.949580,0.994959,6.965383
18110,9.949580,0.994959,6.965383
18111,9.949580,0.994959,6.965383
18112,9.949580,0.994959,6.965383
18113,9.949580,0.994959,6.965383
18114,9.949580,0.994959,6.965383
18115,9.949580,0.994959,6.965383
18116,9.949580,0.994959,6.965383
18117,9.949580,0.994959,6.965383
18118,9.949580,0.994959,6.965383
18119,9.949580,0.994959,6.965383
18120,9.949580,0.994959,6.965383
18121,9.949580,0.994959,6.965383
18122,9.949580,0.994959,6.965383
18123,9.949580,0.994959,6.965383
18124,9.949580,0.994959,6.965383
18125,9.949580,0.994959,6.965383
18126,9.949580,0.994959,6.965383
18127,9.949580,0.994959,6.965383
18128,9.949580,0.994959,6.965383
18129,9.949580,0.994959,6.965383
18130,9.949580,0.994959,6.965383
18131,9.949580,0.994959,6.965383
18132,9.949580,0.994959,6.965383
18133,9.949580,0.994959,6.965383
18134,9.949580,0.994959,6.965383
18135,9.949580,0.994959,6.965383
18136,9.949580,0.994959,6.965383
18137,9.949580,0.994959,6.965383
18138,9.949580,0.994959,6.965383
18139,9.949580,0.994959,6.965383
18140,9.949580,0.994959,6.965383
18141,9.949580,0.994959,6.965383
18142,9.949580,0.994959,6.965383
18143,9.949580,0.994959,6.965383
18144,9.949580,0.994959,6.965383
18145,9.949580,0.994959,6.965383
18146,9.949580,0.994959,6.965383
18147,9.949580,0.994959,6.965383
18148,9.949580,0.994959,6.965383
18149,9.949580,0.994959,6.965383
18150,9.949580,0.994959,6.965383
18151,9.949580,0.994959,6.965383
18152,9.949580,0.994959,6.965383
18153,9.949580,0.994959,6.965383
18154,9.949580,0.994959,6.965383
18155,9.949580,0.994959,6.965383
18156,9.949580,0.994959,6.965383
18157,9.949580,0.994959,6.965383
18158,9.949580,0.994959,6.965383
18159,9.949580,0.994959,6.965383
18160,9.949580,0.994959,6.965383
18161,9.949580,0.994959,6.965383
18162,9.949580,0.994959,6.965383
18163,9.949580,0.994959,6.965383
18164,9.949580,0.994959,6.965383
18165,9.949580,0.994959,6.965383
18166,9.949580,0.994959,6.965383
18167,9.949580,0.994959,6.965383
18168,9.949580,0.994959,6.965383
18169,9.949580,0.994959,6.965383
18170,9.949580,0.994959,6.965383
18171,9.949580,0.994959,6.965383
18172,9.949580,0.994959,6.965383
18173,9.949580,0.994959,6.965383
18174,9.949580,0.994959,6.965383
18175,9.949580,0.994959,6.965383
18176,9.949580,0.994959,6.965383
18177,9.949580,0.994959,6.965383
18178,9.949580,0.994959,6.965383
18179,9.949580,0.994959,6.965383
18180,9.949580,0.994959,6.965383
18181,9.949580,0.994959,6.965383
18182,9.949580,0.994959,6.965383
18183,9.949580,0.994959,6.965383
18184,9.949580,0.994959,6.965383
18185,9.949580,0.994959,6.965383
18186,9.949580,0.994959,6.965383
18187,9.949580,0.994959,6.965383
18188,9.949580,0.994959,6.965383
18189,9.949580,0.994959,6.965383
18190,9.949580,0.994959,6.965383
18191,9.949580,0.994959,6.965383
18192,9.949580,0.994959,6.965383
18193,9.949580,0.994959,6.965383
18194,9.949580,0.994959,6.965383
18195,9.949580,0.994959,6.965383
18196,9.949580,0.994959,6.965383
18197,9.949580,0.994959,6.965383
18198,9.949580,0.994959,6.965383
18199,9.949580,0.994959,6.965383
18200,9.949580,0.994959,6.965383
18201,9.949580,0.994959,6.965383
18202,9.949580,0.994959,6.965383
18203,9.949580,0.994959,6.965383
18204,9.949580,0.994959,6.965383
18205,9.949580,0.994959,6.965383
18206,9.949580,0.994959,6.965383
18207,9.949580,0.994959,6.965383
18208,9.949580,0.994959,6.965383
18209,9.949580,0.994959,6.965383
18210,9.949580,0.994959,6.965383
18211,9.949580,0.994959,6.965383
18212,9.949580,0.994959,6.965383
18213,9.949580,0.994959,6.965383
18214,9.949580,0.994959,6.965383
18215,9.949580,0.994959,6.965383
18216,9.949580,0.994959,6.965383
18217,9.949580,0.994959,6.965383
18218,9.949580,0.994959,6.965383
18219,9.949580,0.994959,6.965383
18220,9.949580,0.994959,6.965383
18221,9.949580,0.994959,6.965383
18222,9.949580,0.994959,6.965383
18223,9.949580,0.994959,6.965383
18224,9.949580,0.994959,6.965383
18225,9.949580,0.994959,6.965383
18226,9.949580,0.994959,6.965383
18227,9.949580,0.994959,6.965383
18228,9.949580,0.994959,6.965383
18229,9.949580,0.994959,6.965383
18230,9.949580,0.994959,6.965383
18231,9.949580,0.994959,6.965383
18232,9.949580,0.994959,6.965383
18233,9.949580,0.994959,6.965383
18234,9.949580,0.994959,6.965383
18235,9.949580,0.994959,6.965383
18236,9.949580,0.994959,6.965383
18237,9.949580,0.994959,6.965383
18238,9.949580,0.994959,6.965383
18239,9.949580,0.994959,6.965383
