iteration,n10,n20,n30,n50,n100
16583,1.989918,1.989918,1.989918,0.000000,0.000000
16584,1.989918,1.989918,1.989918,0.000000,0.000000
16585,1.989918,1.989918,1.989918,0.000000,0.000000
16586,1.989918,1.989918,1.989918,0.000000,0.000000
16587,1.989918,1.989918,1.989918,0.000000,0.000000
16588,1.989918,1.989918,1.989918,0.000000,0.000000
16589,1.989918,1.989918,1.989918,0.000000,0.000000
16590,1.989918,1.989918,1.989918,0.000000,0.000000
16591,1.989918,1.989918,1.989918,0.000000,0.000000
16592,1.989918,1.989918,1.989918,0.000000,0.000000
16593,1.989918,1.989918,1.989918,0.000000,0.000000
16594,1.989918,1.989918,1.989918,0.000000,0.000000
16595,1.989918,1.989918,1.989918,0.000000,0.000000
16596,1.989918,1.989918,1.989918,0.000000,0.000000
16597,1.989918,1.989918,1.989918,0.000000,0.000000
16598,1.989918,1.989918,1.989918,0.000000,0.000000
16599,1.989918,1.989918,1.989918,0.000000,0.000000
16600,1.989918,1.989918,1.989918,0.000000,0.000000
16601,1.989918,1.989918,1.989918,0.000000,0.000000
16602,1.989918,1.989918,1.989918,0.000000,0.000000
16603,1.989918,1.989918,1.989918,0.000000,0.000000
16604,1.989918,1.989918,1.989918,0.000000,0.000000
16605,1.989918,1.989918,1.989918,0.000000,0.000000
16606,1.989918,1.989918,1.989918,0.000000,0.000000
16607,1.989918,1.989918,1.989918,0.000000,0.000000
16608,1.989918,1.989918,1.989918,0.000000,0.000000
16609,1.989918,1.989918,1.989918,0.000000,0.000000
16610,1.989918,1.989918,1.989918,0.000000,0.000000
16611,1.989918,1.989918,1.989918,0.000000,0.000000
16612,1.989918,1.989918,1.989918,0.000000,0.000000
16613,1.989918,1.989918,1.989918,0.000000,0.000000
16614,1.989918,1.989918,1.989918,0.000000,0.000000
16615,1.989918,1.989918,1.989918,0.000000,0.000000
16616,1.989918,1.989918,1.989918,0.000000,0.000000
16617,1.989918,1.989918,1.989918,0.000000,0.000000
16618,1.989918,1.989918,1.989918,0.000000,0.000000
16619,1.989918,1.989918,1.989918,0.000000,0.000000
16620,1.989918,1.989918,1.989918,0.000000,0.000000
16621,1.989918,1.989918,1.989918,0.000000,0.000000
16622,1.989918,1.989918,1.989918,0.000000,0.000000
16623,1.989918,1.989918,1.989918,0.000000,0.000000
16624,1.989918,1.989918,1.989918,0.000000,0.000000
16625,1.989918,1.989918,1.989918,0.000000,0.000000
16626,1.989918,1.989918,1.989918,0.000000,0.000000
16627,1.989918,1.989918,1.989918,0.000000,0.000000
16628,1.989918,1.989918,1.989918,0.000000,0.000000
16629,1.989918,1.989918,1.989918,0.000000,0.000000
16630,1.989918,1.989918,1.989918,0.000000,0.000000
16631,1.989918,1.989918,1.989918,0.000000,0.000000
16632,1.989918,1.989918,1.989918,0.000000,0.000000
16633,1.989918,1.989918,1.989918,0.000000,0.000000
16634,1.989918,1.989918,1.989918,0.000000,0.000000
16635,1.989918,1.989918,1.989918,0.000000,0.000000
16636,1.989918,1.989918,1.989918,0.000000,0.000000
16637,1.989918,1.989918,1.989918,0.000000,0.000000
16638,1.989918,1.989918,1.989918,0.000000,0.000000
16639,1.989918,1.989918,1.989918,0.000000,0.000000
16640,1.989918,1.989918,1.989918,0.000000,0.000000
16641,1.989918,1.989918,1.989918,0.000000,0.000000
16642,1.989918,1.989918,1.989918,0.000000,0.000000
16643,1.989918,1.989918,1.989918,0.000000,0.000000
16644,1.989918,1.989918,1.989918,0.000000,0.000000
16645,1.989918,1.989918,1.989918,0.000000,0.000000
16646,1.989918,1.989918,1.989918,0.000000,0.000000
16647,1.989918,1.989918,1.989918,0.000000,0.000000
16648,1.989918,1.989918,1.989918,0.000000,0.000000
16649,1.989918,1.989918,1.989918,0.000000,0.000000
16650,1.989918,1.989918,1.989918,0.000000,0.000000
16651,1.989918,1.989918,1.989918,0.000000,0.000000
16652,1.989918,1.989918,1.989918,0.000000,0.000000
16653,1.989918,1.989918,1.989918,0.000000,0.000000
16654,1.989918,1.989918,1.989918,0.000000,0.000000
16655,1.989918,1.989918,1.989918,0.000000,0.000000
16656,1.989918,1.989918,1.989918,0.000000,0.000000
16657,1.989918,1.989918,1.989918,0.000000,0.000000
16658,1.989918,1.989918,1.989918,0.000000,0.000000
16659,1.989918,1.989918,1.989918,0.000000,0.000000
16660,1.989918,1.989918,1.989918,0.000000,0.000000
16661,1.989918,1.989918,1.989918,0.000000,0.000000
16662,1.989918,1.989918,1.989918,0.000000,0.000000
16663,1.989918,1.989918,1.989918,0.000000,0.000000
16664,1.989918,1.989918,1.989918,0.000000,0.000000
16665,1.989918,1.989918,1.989918,0.000000,0.000000
16666,1.989918,1.989918,1.989918,0.000000,0.000000
16667,1.989918,1.989918,1.989918,0.000000,0.000000
16668,1.989918,1.989918,1.989918,0.000000,0.000000
16669,1.989918,1.989918,1.989918,0.000000,0.000000
16670,1.989918,1.989918,1.989918,0.000000,0.000000
16671,1.989918,1.989918,1.989918,0.000000,0.000000
16672,1.989918,1.989918,1.989918,0.000000,0.000000
16673,1.989918,1.989918,1.989918,0.000000,0.000000
16674,1.989918,1.989918,1.989918,0.000000,0.000000
16675,1.989918,1.989918,1.989918,0.000000,0.000000
16676,1.989918,1.989918,1.989918,0.000000,0.000000
16677,1.989918,1.989918,1.989918,0.000000,0.000000
16678,1.989918,1.989918,1.989918,0.000000,0.000000
16679,1.989918,1.989918,1.989918,0.000000,0.000000
16680,1.989918,1.989918,1.989918,0.000000,0.000000
16681,1.989918,1.989918,1.989918,0.000000,0.000000
16682,1.989918,1.989918,1.989918,0.000000,0.000000
16683,1.989918,1.989918,1.989918,0.000000,0.000000
16684,1.989918,1.989918,1.989918,0.000000,0.000000
16685,1.989918,1.989918,1.989918,0.000000,0.000000
16686,1.989918,1.989918,1.989918,0.000000,0.000000
16687,1.989918,1.989918,1.989918,0.000000,0.000000
16688,1.989918,1.989918,1.989918,0.000000,0.000000
16689,1.989918,1.989918,1.989918,0.000000,0.000000
16690,1.989918,1.989918,1.989918,0.000000,0.000000
16691,1.989918,1.989918,1.989918,0.000000,0.000000
16692,1.989918,1.989918,1.989918,0.000000,0.000000
16693,1.989918,1.989918,1.989918,0.000000,0.000000
16694,1.989918,1.989918,1.989918,0.000000,0.000000
16695,1.989918,1.989918,1.989918,0.000000,0.000000
16696,1.989918,1.989918,1.989918,0.000000,0.000000
16697,1.989918,1.989918,1.989918,0.000000,0.000000
16698,1.989918,1.989918,1.989918,0.000000,0.000000
16699,1.989918,1.989918,1.989918,0.000000,0.000000
16700,1.989918,1.989918,1.989918,0.000000,0.000000
16701,1.989918,1.989918,1.989918,0.000000,0.000000
16702,1.989918,1.989918,1.989918,0.000000,0.000000
16703,1.989918,1.989918,1.989918,0.000000,0.000000
16704,1.989918,1.989918,1.989918,0.000000,0.000000
16705,1.989918,1.989918,1.989918,0.000000,0.000000
16706,1.989918,1.989918,1.989918,0.000000,0.000000
16707,1.989918,1.989918,1.989918,0.000000,0.000000
16708,1.989918,1.989918,1.989918,0.000000,0.000000
16709,1.989918,1.989918,1.989918,0.000000,0.000000
16710,1.989918,1.989918,1.989918,0.000000,0.000000
16711,1.989918,1.989918,1.989918,0.000000,0.000000
16712,1.989918,1.989918,1.989918,0.000000,0.000000
16713,1.989918,1.989918,1.989918,0.000000,0.000000
16714,1.989918,1.989918,1.989918,0.000000,0.000000
16715,1.989918,1.989918,1.989918,0.000000,0.000000
16716,1.989918,1.989918,1.989918,0.000000,0.000000
16717,1.989918,1.989918,1.989918,0.000000,0.000000
16718,1.989918,1.989918,1.989918,0.000000,0.000000
16719,1.989918,1.989918,1.989918,0.000000,0.000000
16720,1.989918,1.989918,1.989918,0.000000,0.000000
16721,1.989918,1.989918,1.989918,0.000000,0.000000
16722,1.989918,1.989918,1.989918,0.000000,0.000000
16723,1.989918,1.989918,1.989918,0.000000,0.000000
16724,1.989918,1.989918,1.989918,0.000000,0.000000
16725,1.989918,1.989918,1.989918,0.000000,0.000000
16726,1.989918,1.989918,1.989918,0.000000,0.000000
16727,1.989918,1.989918,1.989918,0.000000,0.000000
16728,1.989918,1.989918,1.989918,0.000000,0.000000
16729,1.989918,1.989918,1.989918,0.000000,0.000000
16730,1.989918,1.989918,1.989918,0.000000,0.000000
16731,1.989918,1.989918,1.989918,0.000000,0.000000
16732,1.989918,1.989918,1.989918,0.000000,0.000000
16733,1.989918,1.989918,1.989918,0.000000,0.000000
16734,1.989918,1.989918,1.989918,0.000000,0.000000
16735,1.989918,1.989918,1.989918,0.000000,0.000000
16736,1.989918,1.989918,1.989918,0.000000,0.000000
16737,1.989918,1.989918,1.989918,0.000000,0.000000
16738,1.989918,1.989918,1.989918,0.000000,0.000000
16739,1.989918,1.989918,1.989918,0.000000,0.000000
16740,1.989918,1.989918,1.989918,0.000000,0.000000
16741,1.989918,1.989918,1.989918,0.000000,0.000000
16742,1.989918,1.989918,1.989918,0.000000,0.000000
16743,1.989918,1.989918,1.989918,0.000000,0.000000
16744,1.989918,1.989918,1.989918,0.000000,0.000000
16745,1.989918,1.989918,1.989918,0.000000,0.000000
16746,1.989918,1.989918,1.989918,0.000000,0.000000
16747,1.989918,1.989918,1.989918,0.000000,0.000000
16748,1.989918,1.989918,1.989918,0.000000,0.000000
16749,1.989918,1.989918,1.989918,0.000000,0.000000
16750,1.989918,1.989918,1.989918,0.000000,0.000000
16751,1.989918,1.989918,1.989918,0.000000,0.000000
16752,1.989918,1.989918,1.989918,0.000000,0.000000
16753,1.989918,1.989918,1.989918,0.000000,0.000000
16754,1.989918,1.989918,1.989918,0.000000,0.000000
16755,1.989918,1.989918,1.989918,0.000000,0.000000
16756,1.989918,1.989918,1.989918,0.000000,0.000000
16757,1.989918,1.989918,1.989918,0.000000,0.000000
16758,1.989918,1.989918,1.989918,0.000000,0.000000
16759,1.989918,1.989918,1.989918,0.000000,0.000000
16760,1.989918,1.989918,1.989918,0.000000,0.000000
16761,1.989918,1.989918,1.989918,0.000000,0.000000
16762,1.989918,1.989918,1.989918,0.000000,0.000000
16763,1.989918,1.989918,1.989918,0.000000,0.000000
16764,1.989918,1.989918,1.989918,0.000000,0.000000
16765,1.989918,1.989918,1.989918,0.000000,0.000000
16766,1.989918,1.989918,1.989918,0.000000,0.000000
16767,1.989918,1.989918,1.989918,0.000000,0.000000
16768,1.989918,1.989918,1.989918,0.000000,0.000000
16769,1.989918,1.989918,1.989918,0.000000,0.000000
16770,1.989918,1.989918,1.989918,0.000000,0.000000
16771,1.989918,1.989918,1.989918,0.000000,0.000000
16772,1.989918,1.989918,1.989918,0.000000,0.000000
16773,1.989918,1.989918,1.989918,0.000000,0.000000
16774,1.989918,1.989918,1.989918,0.000000,0.000000
16775,1.989918,1.989918,1.989918,0.000000,0.000000
16776,1.989918,1.989918,1.989918,0.000000,0.000000
16777,1.989918,1.989918,1.989918,0.000000,0.000000
16778,1.989918,1.989918,1.989918,0.000000,0.000000
16779,1.989918,1.989918,1.989918,0.000000,0.000000
16780,1.989918,1.989918,1.989918,0.000000,0.000000
16781,1.989918,1.989918,1.989918,0.000000,0.000000
16782,1.989918,1.989918,1.989918,0.000000,0.000000
16783,1.989918,1.989918,1.989918,0.000000,0.000000
16784,1.989918,1.989918,1.989918,0.000000,0.000000
16785,1.989918,1.989918,1.989918,0.000000,0.000000
16786,1.989918,1.989918,1.989918,0.000000,0.000000
16787,1.989918,1.989918,1.989918,0.000000,0.000000
16788,1.989918,1.989918,1.989918,0.000000,0.000000
16789,1.989918,1.989918,1.989918,0.000000,0.000000
16790,1.989918,1.989918,1.989918,0.000000,0.000000
16791,1.989918,1.989918,1.989918,0.000000,0.000000
16792,1.989918,1.989918,1.989918,0.000000,0.000000
16793,1.989918,1.989918,1.989918,0.000000,0.000000
16794,1.989918,1.989918,1.989918,0.000000,0.000000
16795,1.989918,1.989918,1.989918,0.000000,0.000000
16796,1.989918,1.989918,1.989918,0.000000,0.000000
16797,1.989918,1.989918,1.989918,0.000000,0.000000
16798,1.989918,1.989918,1.989918,0.000000,0.000000
16799,1.989918,1.989918,1.989918,0.000000,0.000000
16800,1.989918,1.989918,1.989918,0.000000,0.000000
16801,1.989918,1.989918,1.989918,0.000000,0.000000
16802,1.989918,1.989918,1.989918,0.000000,0.000000
16803,1.989918,1.989918,1.989918,0.000000,0.000000
16804,1.989918,1.989918,1.989918,0.000000,0.000000
16805,1.989918,1.989918,1.989918,0.000000,0.000000
16806,1.989918,1.989918,1.989918,0.000000,0.000000
16807,1.989918,1.989918,1.989918,0.000000,0.000000
16808,1.989918,1.989918,1.989918,0.000000,0.000000
16809,1.989918,1.989918,1.989918,0.000000,0.000000
16810,1.989918,1.989918,1.989918,0.000000,0.000000
16811,1.989918,1.989918,1.989918,0.000000,0.000000
16812,1.989918,1.989918,1.989918,0.000000,0.000000
16813,1.989918,1.989918,1.989918,0.000000,0.000000
16814,1.989918,1.989918,1.989918,0.000000,0.000000
16815,1.989918,1.989918,1.989918,0.000000,0.000000
16816,1.989918,1.989918,1.989918,0.000000,0.000000
16817,1.989918,1.989918,1.989918,0.000000,0.000000
16818,1.989918,1.989918,1.989918,0.000000,0.000000
16819,1.989918,1.989918,1.989918,0.000000,0.000000
16820,1.989918,1.989918,1.989918,0.000000,0.000000
16821,1.989918,1.989918,1.989918,0.000000,0.000000
16822,1.989918,1.989918,1.989918,0.000000,0.000000
16823,1.989918,1.989918,1.989918,0.000000,0.000000
16824,1.989918,1.989918,1.989918,0.000000,0.000000
16825,1.989918,1.989918,1.989918,0.000000,0.000000
16826,1.989918,1.989918,1.989918,0.000000,0.000000
16827,1.989918,1.989918,1.989918,0.000000,0.000000
16828,1.989918,1.989918,1.989918,0.000000,0.000000
16829,1.989918,1.989918,1.989918,0.000000,0.000000
16830,1.989918,1.989918,1.989918,0.000000,0.000000
16831,1.989918,1.989918,1.989918,0.000000,0.000000
16832,1.989918,1.989918,1.989918,0.000000,0.000000
16833,1.989918,1.989918,1.989918,0.000000,0.000000
16834,1.989918,1.989918,1.989918,0.000000,0.000000
16835,1.989918,1.989918,1.989918,0.000000,0.000000
16836,1.989918,1.989918,1.989918,0.000000,0.000000
16837,1.989918,1.989918,1.989918,0.000000,0.000000
16838,1.989918,1.989918,1.989918,0.000000,0.000000
16839,1.989918,1.989918,1.989918,0.000000,0.000000
16840,1.989918,1.989918,1.989918,0.000000,0.000000
16841,1.989918,1.989918,1.989918,0.000000,0.000000
16842,1.989918,1.989918,1.989918,0.000000,0.000000
16843,1.989918,1.989918,1.989918,0.000000,0.000000
16844,1.989918,1.989918,1.989918,0.000000,0.000000
16845,1.989918,1.989918,1.989918,0.000000,0.000000
16846,1.989918,1.989918,1.989918,0.000000,0.000000
16847,1.989918,1.989918,1.989918,0.000000,0.000000
16848,1.989918,1.989918,1.989918,0.000000,0.000000
16849,1.989918,1.989918,1.989918,0.000000,0.000000
16850,1.989918,1.989918,1.989918,0.000000,0.000000
16851,1.989918,1.989918,1.989918,0.000000,0.000000
16852,1.989918,1.989918,1.989918,0.000000,0.000000
16853,1.989918,1.989918,1.989918,0.000000,0.000000
16854,1.989918,1.989918,1.989918,0.000000,0.000000
16855,1.989918,1.989918,1.989918,0.000000,0.000000
16856,1.989918,1.989918,1.989918,0.000000,0.000000
16857,1.989918,1.989918,1.989918,0.000000,0.000000
16858,1.989918,1.989918,1.989918,0.000000,0.000000
16859,1.989918,1.989918,1.989918,0.000000,0.000000
16860,1.989918,1.989918,1.989918,0.000000,0.000000
16861,1.989918,1.989918,1.989918,0.000000,0.000000
16862,1.989918,1.989918,1.989918,0.000000,0.000000
16863,1.989918,1.989918,1.989918,0.000000,0.000000
16864,1.989918,1.989918,1.989918,0.000000,0.000000
16865,1.989918,1.989918,1.989918,0.000000,0.000000
16866,1.989918,1.989918,1.989918,0.000000,0.000000
16867,1.989918,1.989918,1.989918,0.000000,0.000000
16868,1.989918,1.989918,1.989918,0.000000,0.000000
16869,1.989918,1.989918,1.989918,0.000000,0.000000
16870,1.989918,1.989918,1.989918,0.000000,0.000000
16871,1.989918,1.989918,1.989918,0.000000,0.000000
16872,1.989918,1.989918,1.989918,0.000000,0.000000
16873,1.989918,1.989918,1.989918,0.000000,0.000000
16874,1.989918,1.989918,1.989918,0.000000,0.000000
16875,1.989918,1.989918,1.989918,0.000000,0.000000
16876,1.989918,1.989918,1.989918,0.000000,0.000000
16877,1.989918,1.989918,1.989918,0.000000,0.000000
16878,1.989918,1.989918,1.989918,0.000000,0.000000
16879,1.989918,1.989918,1.989918,0.000000,0.000000
16880,1.989918,1.989918,1.989918,0.000000,0.000000
16881,1.989918,1.989918,1.989918,0.000000,0.000000
16882,1.989918,1.989918,1.989918,0.000000,0.000000
16883,1.989918,1.989918,1.989918,0.000000,0.000000
16884,1.989918,1.989918,1.989918,0.000000,0.000000
16885,1.989918,1.989918,1.989918,0.000000,0.000000
16886,1.989918,1.989918,1.989918,0.000000,0.000000
16887,1.989918,1.989918,1.989918,0.000000,0.000000
16888,1.989918,1.989918,1.989918,0.000000,0.000000
16889,1.989918,1.989918,1.989918,0.000000,0.000000
16890,1.989918,1.989918,1.989918,0.000000,0.000000
16891,1.989918,1.989918,1.989918,0.000000,0.000000
16892,1.989918,1.989918,1.989918,0.000000,0.000000
16893,1.989918,1.989918,1.989918,0.000000,0.000000
16894,1.989918,1.989918,1.989918,0.000000,0.000000
16895,1.989918,1.989918,1.989918,0.000000,0.000000
16896,1.989918,1.989918,1.989918,0.000000,0.000000
16897,1.989918,1.989918,1.989918,0.000000,0.000000
16898,1.989918,1.989918,1.989918,0.000000,0.000000
16899,1.989918,1.989918,1.989918,0.000000,0.000000
16900,1.989918,1.989918,1.989918,0.000000,0.000000
16901,1.989918,1.989918,1.989918,0.000000,0.000000
16902,1.989918,1.989918,1.989918,0.000000,0.000000
16903,1.989918,1.989918,1.989918,0.000000,0.000000
16904,1.989918,1.989918,1.989918,0.000000,0.000000
16905,1.989918,1.989918,1.989918,0.000000,0.000000
16906,1.989918,1.989918,1.989918,0.000000,0.000000
16907,1.989918,1.989918,1.989918,0.000000,0.000000
16908,1.989918,1.989918,1.989918,0.000000,0.000000
16909,1.989918,1.989918,1.989918,0.000000,0.000000
16910,1.989918,1.989918,1.989918,0.000000,0.000000
16911,1.989918,1.989918,1.989918,0.000000,0.000000
16912,1.989918,1.989918,1.989918,0.000000,0.000000
16913,1.989918,1.989918,1.989918,0.000000,0.000000
16914,1.989918,1.989918,1.989918,0.000000,0.000000
16915,1.989918,1.989918,1.989918,0.000000,0.000000
16916,1.989918,1.989918,1.989918,0.000000,0.000000
16917,1.989918,1.989918,1.989918,0.000000,0.000000
16918,1.989918,1.989918,1.989918,0.000000,0.000000
16919,1.989918,1.989918,1.989918,0.000000,0.000000
16920,1.989918,1.989918,1.989918,0.000000,0.000000
16921,1.989918,1.989918,1.989918,0.000000,0.000000
16922,1.989918,1.989918,1.989918,0.000000,0.000000
16923,1.989918,1.989918,1.989918,0.000000,0.000000
16924,1.989918,1.989918,1.989918,0.000000,0.000000
16925,1.989918,1.989918,1.989918,0.000000,0.000000
16926,1.989918,1.989918,1.989918,0.000000,0.000000
16927,1.989918,1.989918,1.989918,0.000000,0.000000
16928,1.989918,1.989918,1.989918,0.000000,0.000000
16929,1.989918,1.989918,1.989918,0.000000,0.000000
16930,1.989918,1.989918,1.989918,0.000000,0.000000
16931,1.989918,1.989918,1.989918,0.000000,0.000000
16932,1.989918,1.989918,1.989918,0.000000,0.000000
16933,1.989918,1.989918,1.989918,0.000000,0.000000
16934,1.989918,1.989918,1.989918,0.000000,0.000000
16935,1.989918,1.989918,1.989918,0.000000,0.000000
16936,1.989918,1.989918,1.989918,0.000000,0.000000
16937,1.989918,1.989918,1.989918,0.000000,0.000000
16938,1.989918,1.989918,1.989918,0.000000,0.000000
16939,1.989918,1.989918,1.989918,0.000000,0.000000
16940,1.989918,1.989918,1.989918,0.000000,0.000000
16941,1.989918,1.989918,1.989918,0.000000,0.000000
16942,1.989918,1.989918,1.989918,0.000000,0.000000
16943,1.989918,1.989918,1.989918,0.000000,0.000000
16944,1.989918,1.989918,1.989918,0.000000,0.000000
16945,1.989918,1.989918,1.989918,0.000000,0.000000
16946,1.989918,1.989918,1.989918,0.000000,0.000000
16947,1.989918,1.989918,1.989918,0.000000,0.000000
16948,1.989918,1.989918,1.989918,0.000000,0.000000
16949,1.989918,1.989918,1.989918,0.000000,0.000000
16950,1.989918,1.989918,1.989918,0.000000,0.000000
16951,1.989918,1.989918,1.989918,0.000000,0.000000
16952,1.989918,1.989918,1.989918,0.000000,0.000000
16953,1.989918,1.989918,1.989918,0.000000,0.000000
16954,1.989918,1.989918,1.989918,0.000000,0.000000
16955,1.989918,1.989918,1.989918,0.000000,0.000000
16956,1.989918,1.989918,1.989918,0.000000,0.000000
16957,1.989918,1.989918,1.989918,0.000000,0.000000
16958,1.989918,1.989918,1.989918,0.000000,0.000000
16959,1.989918,1.989918,1.989918,0.000000,0.000000
16960,1.989918,1.989918,1.989918,0.000000,0.000000
16961,1.989918,1.989918,1.989918,0.000000,0.000000
16962,1.989918,1.989918,1.989918,0.000000,0.000000
16963,1.989918,1.989918,1.989918,0.000000,0.000000
16964,1.989918,1.989918,1.989918,0.000000,0.000000
16965,1.989918,1.989918,1.989918,0.000000,0.000000
16966,1.989918,1.989918,1.989918,0.000000,0.000000
16967,1.989918,1.989918,1.989918,0.000000,0.000000
16968,1.989918,1.989918,1.989918,0.000000,0.000000
16969,1.989918,1.989918,1.989918,0.000000,0.000000
16970,1.989918,1.989918,1.989918,0.000000,0.000000
16971,1.989918,1.989918,1.989918,0.000000,0.000000
16972,1.989918,1.989918,1.989918,0.000000,0.000000
16973,1.989918,1.989918,1.989918,0.000000,0.000000
16974,1.989918,1.989918,1.989918,0.000000,0.000000
16975,1.989918,1.989918,1.989918,0.000000,0.000000
16976,1.989918,1.989918,1.989918,0.000000,0.000000
16977,1.989918,1.989918,1.989918,0.000000,0.000000
16978,1.989918,1.989918,1.989918,0.000000,0.000000
16979,1.989918,1.989918,1.989918,0.000000,0.000000
16980,1.989918,1.989918,1.989918,0.000000,0.000000
16981,1.989918,1.989918,1.989918,0.000000,0.000000
16982,1.989918,1.989918,1.989918,0.000000,0.000000
16983,1.989918,1.989918,1.989918,0.000000,0.000000
16984,1.989918,1.989918,1.989918,0.000000,0.000000
16985,1.989918,1.989918,1.989918,0.000000,0.000000
16986,1.989918,1.989918,1.989918,0.000000,0.000000
16987,1.989918,1.989918,1.989918,0.000000,0.000000
16988,1.989918,1.989918,1.989918,0.000000,0.000000
16989,1.989918,1.989918,1.989918,0.000000,0.000000
16990,1.989918,1.989918,1.989918,0.000000,0.000000
16991,1.989918,1.989918,1.989918,0.000000,0.000000
16992,1.989918,1.989918,1.989918,0.000000,0.000000
16993,1.989918,1.989918,1.989918,0.000000,0.000000
16994,1.989918,1.989918,1.989918,0.000000,0.000000
16995,1.989918,1.989918,1.989918,0.000000,0.000000
16996,1.989918,1.989918,1.989918,0.000000,0.000000
16997,1.989918,1.989918,1.989918,0.000000,0.000000
16998,1.989918,1.989918,1.989918,0.000000,0.000000
16999,1.989918,1.989918,1.989918,0.000000,0.000000
17000,1.989918,1.989918,1.989918,0.000000,0.000000
17001,1.989918,1.989918,1.989918,0.000000,0.000000
17002,1.989918,1.989918,1.989918,0.000000,0.000000
17003,1.989918,1.989918,1.989918,0.000000,0.000000
17004,1.989918,1.989918,1.989918,0.000000,0.000000
17005,1.989918,1.989918,1.989918,0.000000,0.000000
17006,1.989918,1.989918,1.989918,0.000000,0.000000
17007,1.989918,1.989918,1.989918,0.000000,0.000000
17008,1.989918,1.989918,1.989918,0.000000,0.000000
17009,1.989918,1.989918,1.989918,0.000000,0.000000
17010,1.989918,1.989918,1.989918,0.000000,0.000000
17011,1.989918,1.989918,1.989918,0.000000,0.000000
17012,1.989918,1.989918,1.989918,0.000000,0.000000
17013,1.989918,1.989918,1.989918,0.000000,0.000000
17014,1.989918,1.989918,1.989918,0.000000,0.000000
17015,1.989918,1.989918,1.989918,0.000000,0.000000
17016,1.989918,1.989918,1.989918,0.000000,0.000000
17017,1.989918,1.989918,1.989918,0.000000,0.000000
17018,1.989918,1.989918,1.989918,0.000000,0.000000
17019,1.989918,1.989918,1.989918,0.000000,0.000000
17020,1.989918,1.989918,1.989918,0.000000,0.000000
17021,1.989918,1.989918,1.989918,0.000000,0.000000
17022,1.989918,1.989918,1.989918,0.000000,0.000000
17023,1.989918,1.989918,1.989918,0.000000,0.000000
17024,1.989918,1.989918,1.989918,0.000000,0.000000
17025,1.989918,1.989918,1.989918,0.000000,0.000000
17026,1.989918,1.989918,1.989918,0.000000,0.000000
17027,1.989918,1.989918,1.989918,0.000000,0.000000
17028,1.989918,1.989918,1.989918,0.000000,0.000000
17029,1.989918,1.989918,1.989918,0.000000,0.000000
17030,1.989918,1.989918,1.989918,0.000000,0.000000
17031,1.989918,1.989918,1.989918,0.000000,0.000000
17032,1.989918,1.989918,1.989918,0.000000,0.000000
17033,1.989918,1.989918,1.989918,0.000000,0.000000
17034,1.989918,1.989918,1.989918,0.000000,0.000000
17035,1.989918,1.989918,1.989918,0.000000,0.000000
17036,1.989918,1.989918,1.989918,0.000000,0.000000
17037,1.989918,1.989918,1.989918,0.000000,0.000000
17038,1.989918,1.989918,1.989918,0.000000,0.000000
17039,1.989918,1.989918,1.989918,0.000000,0.000000
17040,1.989918,1.989918,1.989918,0.000000,0.000000
17041,1.989918,1.989918,1.989918,0.000000,0.000000
17042,1.989918,1.989918,1.989918,0.000000,0.000000
17043,1.989918,1.989918,1.989918,0.000000,0.000000
17044,1.989918,1.989918,1.989918,0.000000,0.000000
17045,1.989918,1.989918,1.989918,0.000000,0.000000
17046,1.989918,1.989918,1.989918,0.000000,0.000000
17047,1.989918,1.989918,1.989918,0.000000,0.000000
17048,1.989918,1.989918,1.989918,0.000000,0.000000
17049,1.989918,1.989918,1.989918,0.000000,0.000000
17050,1.989918,1.989918,1.989918,0.000000,0.000000
17051,1.989918,1.989918,1.989918,0.000000,0.000000
17052,1.989918,1.989918,1.989918,0.000000,0.000000
17053,1.989918,1.989918,1.989918,0.000000,0.000000
17054,1.989918,1.989918,1.989918,0.000000,0.000000
17055,1.989918,1.989918,1.989918,0.000000,0.000000
17056,1.989918,1.989918,1.989918,0.000000,0.000000
17057,1.989918,1.989918,1.989918,0.000000,0.000000
17058,1.989918,1.989918,1.989918,0.000000,0.000000
17059,1.989918,1.989918,1.989918,0.000000,0.000000
17060,1.989918,1.989918,1.989918,0.000000,0.000000
17061,1.989918,1.989918,1.989918,0.000000,0.000000
17062,1.989918,1.989918,1.989918,0.000000,0.000000
17063,1.989918,1.989918,1.989918,0.000000,0.000000
17064,1.989918,1.989918,1.989918,0.000000,0.000000
17065,1.989918,1.989918,1.989918,0.000000,0.000000
17066,1.989918,1.989918,1.989918,0.000000,0.000000
17067,1.989918,1.989918,1.989918,0.000000,0.000000
17068,1.989918,1.989918,1.989918,0.000000,0.000000
17069,1.989918,1.989918,1.989918,0.000000,0.000000
17070,1.989918,1.989918,1.989918,0.000000,0.000000
17071,1.989918,1.989918,1.989918,0.000000,0.000000
17072,1.989918,1.989918,1.989918,0.000000,0.000000
17073,1.989918,1.989918,1.989918,0.000000,0.000000
17074,1.989918,1.989918,1.989918,0.000000,0.000000
17075,1.989918,1.989918,1.989918,0.000000,0.000000
17076,1.989918,1.989918,1.989918,0.000000,0.000000
17077,1.989918,1.989918,1.989918,0.000000,0.000000
17078,1.989918,1.989918,1.989918,0.000000,0.000000
17079,1.989918,1.989918,1.989918,0.000000,0.000000
17080,1.989918,1.989918,1.989918,0.000000,0.000000
17081,1.989918,1.989918,1.989918,0.000000,0.000000
