iteration,c1=3_c2=1,c1=2_c2=2,c1=1_c2=3,c1=0_c2=2,c1=2_c2=0
15765,0.994959,0.000000,28.924714,57.849427,142.714449
15766,0.994959,0.000000,28.924714,57.849427,142.714449
15767,0.994959,0.000000,28.924714,57.849427,142.714449
15768,0.994959,0.000000,28.924714,57.849427,142.714449
15769,0.994959,0.000000,28.924714,57.849427,142.714449
15770,0.994959,0.000000,28.924714,57.849427,142.714449
15771,0.994959,0.000000,28.924714,57.849427,142.714449
15772,0.994959,0.000000,28.924714,57.849427,142.714449
15773,0.994959,0.000000,28.924714,57.849427,142.714449
15774,0.994959,0.000000,28.924714,57.849427,142.714449
15775,0.994959,0.000000,28.924714,57.849427,142.714449
15776,0.994959,0.000000,28.924714,57.849427,142.714449
15777,0.994959,0.000000,28.924714,57.849427,142.714449
15778,0.994959,0.000000,28.924714,57.849427,142.714449
15779,0.994959,0.000000,28.924714,57.849427,142.714449
15780,0.994959,0.000000,28.924714,57.849427,142.714449
15781,0.994959,0.000000,28.924714,57.849427,142.714449
15782,0.994959,0.000000,28.924714,57.849427,142.714449
15783,0.994959,0.000000,28.924714,57.849427,142.714449
15784,0.994959,0.000000,28.924714,57.849427,142.714449
15785,0.994959,0.000000,28.924714,57.849427,142.714449
15786,0.994959,0.000000,28.924714,57.849427,142.714449
15787,0.994959,0.000000,28.924714,57.849427,142.714449
15788,0.994959,0.000000,28.924714,57.849427,142.714449
15789,0.994959,0.000000,28.924714,57.849427,142.714449
15790,0.994959,0.000000,28.924714,57.849427,142.714449
15791,0.994959,0.000000,28.924714,57.849427,142.714449
15792,0.994959,0.000000,28.924714,57.849427,142.714449
15793,0.994959,0.000000,28.924714,57.849427,142.714449
15794,0.994959,0.000000,28.924714,57.849427,142.714449
15795,0.994959,0.000000,28.924714,57.849427,142.714449
15796,0.994959,0.000000,28.924714,57.849427,142.714449
15797,0.994959,0.000000,28.924714,57.849427,142.714449
15798,0.994959,0.000000,28.924714,57.849427,142.714449
15799,0.994959,0.000000,28.924714,57.849427,142.714449
15800,0.994959,0.000000,28.924714,57.849427,142.714449
15801,0.994959,0.000000,28.924714,57.849427,142.714449
15802,0.994959,0.000000,28.924714,57.849427,142.714449
15803,0.994959,0.000000,28.924714,57.849427,142.714449
15804,0.994959,0.000000,28.924714,57.849427,142.714449
15805,0.994959,0.000000,28.924714,57.849427,142.714449
15806,0.994959,0.000000,28.924714,57.849427,142.714449
15807,0.994959,0.000000,28.924714,57.849427,142.714449
15808,0.994959,0.000000,28.924714,57.849427,142.714449
15809,0.994959,0.000000,28.924714,57.849427,142.714449
15810,0.994959,0.000000,28.924714,57.849427,142.714449
15811,0.994959,0.000000,28.924714,57.849427,142.714449
15812,0.994959,0.000000,28.924714,57.849427,142.714449
15813,0.994959,0.000000,28.924714,57.849427,142.714449
15814,0.994959,0.000000,28.924714,57.849427,142.714449
15815,0.994959,0.000000,28.924714,57.849427,142.714449
15816,0.994959,0.000000,28.924714,57.849427,142.714449
15817,0.994959,0.000000,28.924714,57.849427,142.714449
15818,0.994959,0.000000,28.924714,57.849427,142.714449
15819,0.994959,0.000000,28.924714,57.849427,142.714449
15820,0.994959,0.000000,28.924714,57.849427,142.714449
15821,0.994959,0.000000,28.924714,57.849427,142.714449
15822,0.994959,0.000000,28.924714,57.849427,142.714449
15823,0.994959,0.000000,28.924714,57.849427,142.714449
15824,0.994959,0.000000,28.924714,57.849427,142.714449
15825,0.994959,0.000000,28.924714,57.849427,142.714449
15826,0.994959,0.000000,28.924714,57.849427,142.714449
15827,0.994959,0.000000,28.924714,57.849427,142.714449
15828,0.994959,0.000000,28.924714,57.849427,142.714449
15829,0.994959,0.000000,28.924714,57.849427,142.714449
15830,0.994959,0.000000,28.924714,57.849427,142.714449
15831,0.994959,0.000000,28.924714,57.849427,142.714449
15832,0.994959,0.000000,28.924714,57.849427,142.714449
15833,0.994959,0.000000,28.924714,57.849427,142.714449
15834,0.994959,0.000000,28.924714,57.849427,142.714449
15835,0.994959,0.000000,28.924714,57.849427,142.714449
15836,0.994959,0.000000,28.924714,57.849427,142.714449
15837,0.994959,0.000000,28.924714,57.849427,142.714449
15838,0.994959,0.000000,28.924714,57.849427,142.714449
15839,0.994959,0.000000,28.924714,57.849427,142.714449
15840,0.994959,0.000000,28.924714,57.849427,142.714449
15841,0.994959,0.000000,28.924714,57.849427,142.714449
15842,0.994959,0.000000,28.924714,57.849427,142.714449
15843,0.994959,0.000000,28.924714,57.849427,142.714449
15844,0.994959,0.000000,28.924714,57.849427,142.714449
15845,0.994959,0.000000,28.924714,57.849427,142.714449
15846,0.994959,0.000000,28.924714,57.849427,142.714449
15847,0.994959,0.000000,28.924714,57.849427,142.714449
15848,0.994959,0.000000,28.924714,57.849427,142.714449
15849,0.994959,0.000000,28.924714,57.849427,142.714449
15850,0.994959,0.000000,28.924714,57.849427,142.714449
15851,0.994959,0.000000,28.924714,57.849427,142.714449
15852,0.994959,0.000000,28.924714,57.849427,142.714449
15853,0.994959,0.000000,28.924714,57.849427,142.714449
15854,0.994959,0.000000,28.924714,57.849427,142.714449
15855,0.994959,0.000000,28.924714,57.849427,142.714449
15856,0.994959,0.000000,28.924714,57.849427,142.714449
15857,0.994959,0.000000,28.924714,57.849427,142.714449
15858,0.994959,0.000000,28.924714,57.849427,142.714449
15859,0.994959,0.000000,28.924714,57.849427,142.714449
15860,0.994959,0.000000,28.924714,57.849427,142.714449
15861,0.994959,0.000000,28.924714,57.849427,142.714449
15862,0.994959,0.000000,28.924714,57.849427,142.714449
15863,0.994959,0.000000,28.924714,57.849427,142.714449
15864,0.994959,0.000000,28.924714,57.849427,142.714449
15865,0.994959,0.000000,28.924714,57.849427,142.714449
15866,0.994959,0.000000,28.924714,57.849427,142.714449
15867,0.994959,0.000000,28.924714,57.849427,142.714449
15868,0.994959,0.000000,28.924714,57.849427,142.714449
15869,0.994959,0.000000,28.924714,57.849427,142.714449
15870,0.994959,0.000000,28.924714,57.849427,142.714449
15871,0.994959,0.000000,28.924714,57.849427,142.714449
15872,0.994959,0.000000,28.924714,57.849427,142.714449
15873,0.994959,0.000000,28.924714,57.849427,142.714449
15874,0.994959,0.000000,28.924714,57.849427,142.714449
15875,0.994959,0.000000,28.924714,57.849427,142.714449
15876,0.994959,0.000000,28.924714,57.849427,142.714449
15877,0.994959,0.000000,28.924714,57.849427,142.714449
15878,0.994959,0.000000,28.924714,57.849427,142.714449
15879,0.994959,0.000000,28.924714,57.849427,142.714449
15880,0.994959,0.000000,28.924714,57.849427,142.714449
15881,0.994959,0.000000,28.924714,57.849427,142.714449
15882,0.994959,0.000000,28.924714,57.849427,142.714449
15883,0.994959,0.000000,28.924714,57.849427,142.714449
15884,0.994959,0.000000,28.924714,57.849427,142.714449
15885,0.994959,0.000000,28.924714,57.849427,142.714449
15886,0.994959,0.000000,28.924714,57.849427,142.714449
15887,0.994959,0.000000,28.924714,57.849427,142.714449
15888,0.994959,0.000000,28.924714,57.849427,142.714449
15889,0.994959,0.000000,28.924714,57.849427,142.714449
15890,0.994959,0.000000,28.924714,57.849427,142.714449
15891,0.994959,0.000000,28.924714,57.849427,142.714449
15892,0.994959,0.000000,28.924714,57.849427,142.714449
15893,0.994959,0.000000,28.924714,57.849427,142.714449
15894,0.994959,0.000000,28.924714,57.849427,142.714449
15895,0.994959,0.000000,28.924714,57.849427,142.714449
15896,0.994959,0.000000,28.924714,57.849427,142.714449
15897,0.994959,0.000000,28.924714,57.849427,142.714449
15898,0.994959,0.000000,28.924714,57.849427,142.714449
15899,0.994959,0.000000,28.924714,57.849427,142.714449
15900,0.994959,0.000000,28.924714,57.849427,142.714449
15901,0.994959,0.000000,28.924714,57.849427,142.714449
15902,0.994959,0.000000,28.924714,57.849427,142.714449
15903,0.994959,0.000000,28.924714,57.849427,142.714449
15904,0.994959,0.000000,28.924714,57.849427,142.714449
15905,0.994959,0.000000,28.924714,57.849427,142.714449
15906,0.994959,0.000000,28.924714,57.849427,142.714449
15907,0.994959,0.000000,28.924714,57.849427,142.714449
15908,0.994959,0.000000,28.924714,57.849427,142.714449
15909,0.994959,0.000000,28.924714,57.849427,142.714449
15910,0.994959,0.000000,28.924714,57.849427,142.714449
15911,0.994959,0.000000,28.924714,57.849427,142.714449
15912,0.994959,0.000000,28.924714,57.849427,142.714449
15913,0.994959,0.000000,28.924714,57.849427,142.714449
15914,0.994959,0.000000,28.924714,57.849427,142.714449
15915,0.994959,0.000000,28.924714,57.849427,142.714449
15916,0.994959,0.000000,28.924714,57.849427,142.714449
15917,0.994959,0.000000,28.924714,57.849427,142.714449
15918,0.994959,0.000000,28.924714,57.849427,142.714449
15919,0.994959,0.000000,28.924714,57.849427,142.714449
15920,0.994959,0.000000,28.924714,57.849427,142.714449
15921,0.994959,0.000000,28.924714,57.849427,142.714449
15922,0.994959,0.000000,28.924714,57.849427,142.714449
15923,0.994959,0.000000,28.924714,57.849427,142.714449
15924,0.994959,0.000000,28.924714,57.849427,142.714449
15925,0.994959,0.000000,28.924714,57.849427,142.714449
15926,0.994959,0.000000,28.924714,57.849427,142.714449
15927,0.994959,0.000000,28.924714,57.849427,142.714449
15928,0.994959,0.000000,28.924714,57.849427,142.714449
15929,0.994959,0.000000,28.924714,57.849427,142.714449
15930,0.994959,0.000000,28.924714,57.849427,142.714449
15931,0.994959,0.000000,28.924714,57.849427,142.714449
15932,0.994959,0.000000,28.924714,57.849427,142.714449
15933,0.994959,0.000000,28.924714,57.849427,142.714449
15934,0.994959,0.000000,28.924714,57.849427,142.714449
15935,0.994959,0.000000,28.924714,57.849427,142.714449
15936,0.994959,0.000000,28.924714,57.849427,142.714449
15937,0.994959,0.000000,28.924714,57.849427,142.714449
15938,0.994959,0.000000,28.924714,57.849427,142.714449
15939,0.994959,0.000000,28.924714,57.849427,142.714449
15940,0.994959,0.000000,28.924714,57.849427,142.714449
15941,0.994959,0.000000,28.924714,57.849427,142.714449
15942,0.994959,0.000000,28.924714,57.849427,142.714449
15943,0.994959,0.000000,28.924714,57.849427,142.714449
15944,0.994959,0.000000,28.924714,57.849427,142.714449
15945,0.994959,0.000000,28.924714,57.849427,142.714449
15946,0.994959,0.000000,28.924714,57.849427,142.714449
15947,0.994959,0.000000,28.924714,57.849427,142.714449
15948,0.994959,0.000000,28.924714,57.849427,142.714449
15949,0.994959,0.000000,28.924714,57.849427,142.714449
15950,0.994959,0.000000,28.924714,57.849427,142.714449
15951,0.994959,0.000000,28.924714,57.849427,142.714449
15952,0.994959,0.000000,28.924714,57.849427,142.714449
15953,0.994959,0.000000,28.924714,57.849427,142.714449
15954,0.994959,0.000000,28.924714,57.849427,142.714449
15955,0.994959,0.000000,28.924714,57.849427,142.714449
15956,0.994959,0.000000,28.924714,57.849427,142.714449
15957,0.994959,0.000000,28.924714,57.849427,142.714449
15958,0.994959,0.000000,28.924714,57.849427,142.714449
15959,0.994959,0.000000,28.924714,57.849427,142.714449
15960,0.994959,0.000000,28.924714,57.849427,142.714449
15961,0.994959,0.000000,28.924714,57.849427,142.714449
15962,0.994959,0.000000,28.924714,57.849427,142.714449
15963,0.994959,0.000000,28.924714,57.849427,142.714449
15964,0.994959,0.000000,28.924714,57.849427,142.714449
15965,0.994959,0.000000,28.924714,57.849427,142.714449
15966,0.994959,0.000000,28.924714,57.849427,142.714449
15967,0.994959,0.000000,28.924714,57.849427,142.714449
15968,0.994959,0.000000,28.924714,57.849427,142.714449
15969,0.994959,0.000000,28.924714,57.849427,142.714449
15970,0.994959,0.000000,28.924714,57.849427,142.714449
15971,0.994959,0.000000,28.924714,57.849427,142.714449
15972,0.994959,0.000000,28.924714,57.849427,142.714449
15973,0.994959,0.000000,28.924714,57.849427,142.714449
15974,0.994959,0.000000,28.924714,57.849427,142.714449
15975,0.994959,0.000000,28.924714,57.849427,142.714449
15976,0.994959,0.000000,28.924714,57.849427,142.714449
15977,0.994959,0.000000,28.924714,57.849427,142.714449
15978,0.994959,0.000000,28.924714,57.849427,142.714449
15979,0.994959,0.000000,28.924714,57.849427,142.714449
15980,0.994959,0.000000,28.924714,57.849427,142.714449
15981,0.994959,0.000000,28.924714,57.849427,142.714449
15982,0.994959,0.000000,28.924714,57.849427,142.714449
15983,0.994959,0.000000,28.924714,57.849427,142.714449
15984,0.994959,0.000000,28.924714,57.849427,142.714449
15985,0.994959,0.000000,28.924714,57.849427,142.714449
15986,0.994959,0.000000,28.924714,57.849427,142.714449
15987,0.994959,0.000000,28.924714,57.849427,142.714449
15988,0.994959,0.000000,28.924714,57.849427,142.714449
15989,0.994959,0.000000,28.924714,57.849427,142.714449
15990,0.994959,0.000000,28.924714,57.849427,142.714449
15991,0.994959,0.000000,28.924714,57.849427,142.714449
15992,0.994959,0.000000,28.924714,57.849427,142.714449
15993,0.994959,0.000000,28.924714,57.849427,142.714449
15994,0.994959,0.000000,28.924714,57.849427,142.714449
15995,0.994959,0.000000,28.924714,57.849427,142.714449
15996,0.994959,0.000000,28.924714,57.849427,142.714449
15997,0.994959,0.000000,28.924714,57.849427,142.714449
15998,0.994959,0.000000,28.924714,57.849427,142.714449
15999,0.994959,0.000000,28.924714,57.849427,142.714449
16000,0.994959,0.000000,28.924714,57.849427,142.714449
16001,0.994959,0.000000,28.924714,57.849427,142.714449
16002,0.994959,0.000000,28.924714,57.849427,142.714449
16003,0.994959,0.000000,28.924714,57.849427,142.714449
16004,0.994959,0.000000,28.924714,57.849427,142.714449
16005,0.994959,0.000000,28.924714,57.849427,142.714449
16006,0.994959,0.000000,28.924714,57.849427,142.714449
16007,0.994959,0.000000,28.924714,57.849427,142.714449
16008,0.994959,0.000000,28.924714,57.849427,142.714449
16009,0.994959,0.000000,28.924714,57.849427,142.714449
16010,0.994959,0.000000,28.924714,57.849427,142.714449
16011,0.994959,0.000000,28.924714,57.849427,142.714449
16012,0.994959,0.000000,28.924714,57.849427,142.714449
16013,0.994959,0.000000,28.924714,57.849427,142.714449
16014,0.994959,0.000000,28.924714,57.849427,142.714449
16015,0.994959,0.000000,28.924714,57.849427,142.714449
16016,0.994959,0.000000,28.924714,57.849427,142.714449
16017,0.994959,0.000000,28.924714,57.849427,142.714449
16018,0.994959,0.000000,28.924714,57.849427,142.714449
16019,0.994959,0.000000,28.924714,57.849427,142.714449
16020,0.994959,0.000000,28.924714,57.849427,142.714449
16021,0.994959,0.000000,28.924714,57.849427,142.714449
16022,0.994959,0.000000,28.924714,57.849427,142.714449
16023,0.994959,0.000000,28.924714,57.849427,142.714449
16024,0.994959,0.000000,28.924714,57.849427,142.714449
16025,0.994959,0.000000,28.924714,57.849427,142.714449
16026,0.994959,0.000000,28.924714,57.849427,142.714449
16027,0.994959,0.000000,28.924714,57.849427,142.714449
16028,0.994959,0.000000,28.924714,57.849427,142.714449
16029,0.994959,0.000000,28.924714,57.849427,142.714449
16030,0.994959,0.000000,28.924714,57.849427,142.714449
16031,0.994959,0.000000,28.924714,57.849427,142.714449
16032,0.994959,0.000000,28.924714,57.849427,142.714449
16033,0.994959,0.000000,28.924714,57.849427,142.714449
16034,0.994959,0.000000,28.924714,57.849427,142.714449
16035,0.994959,0.000000,28.924714,57.849427,142.714449
16036,0.994959,0.000000,28.924714,57.849427,142.714449
16037,0.994959,0.000000,28.924714,57.849427,142.714449
16038,0.994959,0.000000,28.924714,57.849427,142.714449
16039,0.994959,0.000000,28.924714,57.849427,142.714449
16040,0.994959,0.000000,28.924714,57.849427,142.714449
16041,0.994959,0.000000,28.924714,57.849427,142.714449
16042,0.994959,0.000000,28.924714,57.849427,142.714449
16043,0.994959,0.000000,28.924714,57.849427,142.714449
16044,0.994959,0.000000,28.924714,57.849427,142.714449
16045,0.994959,0.000000,28.924714,57.849427,142.714449
16046,0.994959,0.000000,28.924714,57.849427,142.714449
16047,0.994959,0.000000,28.924714,57.849427,142.714449
16048,0.994959,0.000000,28.924714,57.849427,142.714449
16049,0.994959,0.000000,28.924714,57.849427,142.714449
16050,0.994959,0.000000,28.924714,57.849427,142.714449
16051,0.994959,0.000000,28.924714,57.849427,142.714449
16052,0.994959,0.000000,28.924714,57.849427,142.714449
16053,0.994959,0.000000,28.924714,57.849427,142.714449
16054,0.994959,0.000000,28.924714,57.849427,142.714449
16055,0.994959,0.000000,28.924714,57.849427,142.714449
16056,0.994959,0.000000,28.924714,57.849427,142.714449
16057,0.994959,0.000000,28.924714,57.849427,142.714449
16058,0.994959,0.000000,28.924714,57.849427,142.714449
16059,0.994959,0.000000,28.924714,57.849427,142.714449
16060,0.994959,0.000000,28.924714,57.849427,142.714449
16061,0.994959,0.000000,28.924714,57.849427,142.714449
16062,0.994959,0.000000,28.924714,57.849427,142.714449
16063,0.994959,0.000000,28.924714,57.849427,142.714449
16064,0.994959,0.000000,28.924714,57.849427,142.714449
16065,0.994959,0.000000,28.924714,57.849427,142.714449
16066,0.994959,0.000000,28.924714,57.849427,142.714449
16067,0.994959,0.000000,28.924714,57.849427,142.714449
16068,0.994959,0.000000,28.924714,57.849427,142.714449
16069,0.994959,0.000000,28.924714,57.849427,142.714449
16070,0.994959,0.000000,28.924714,57.849427,142.714449
16071,0.994959,0.000000,28.924714,57.849427,142.714449
16072,0.994959,0.000000,28.924714,57.849427,142.714449
16073,0.994959,0.000000,28.924714,57.849427,142.714449
16074,0.994959,0.000000,28.924714,57.849427,142.714449
16075,0.994959,0.000000,28.924714,57.849427,142.714449
16076,0.994959,0.000000,28.924714,57.849427,142.714449
16077,0.994959,0.000000,28.924714,57.849427,142.714449
16078,0.994959,0.000000,28.924714,57.849427,142.714449
16079,0.994959,0.000000,28.924714,57.849427,142.714449
16080,0.994959,0.000000,28.924714,57.849427,142.714449
16081,0.994959,0.000000,28.924714,57.849427,142.714449
16082,0.994959,0.000000,28.924714,57.849427,142.714449
16083,0.994959,0.000000,28.924714,57.849427,142.714449
16084,0.994959,0.000000,28.924714,57.849427,142.714449
16085,0.994959,0.000000,28.924714,57.849427,142.714449
16086,0.994959,0.000000,28.924714,57.849427,142.714449
16087,0.994959,0.000000,28.924714,57.849427,142.714449
16088,0.994959,0.000000,28.924714,57.849427,142.714449
16089,0.994959,0.000000,28.924714,57.849427,142.714449
16090,0.994959,0.000000,28.924714,57.849427,142.714449
16091,0.994959,0.000000,28.924714,57.849427,142.714449
16092,0.994959,0.000000,28.924714,57.849427,142.714449
16093,0.994959,0.000000,28.924714,57.849427,142.714449
16094,0.994959,0.000000,28.924714,57.849427,142.714449
16095,0.994959,0.000000,28.924714,57.849427,142.714449
16096,0.994959,0.000000,28.924714,57.849427,142.714449
16097,0.994959,0.000000,28.924714,57.849427,142.714449
16098,0.994959,0.000000,28.924714,57.849427,142.714449
16099,0.994959,0.000000,28.924714,57.849427,142.714449
16100,0.994959,0.000000,28.924714,57.849427,142.714449
16101,0.994959,0.000000,28.924714,57.849427,142.714449
16102,0.994959,0.000000,28.924714,57.849427,142.714449
16103,0.994959,0.000000,28.924714,57.849427,142.714449
16104,0.994959,0.000000,28.924714,57.849427,142.714449
16105,0.994959,0.000000,28.924714,57.849427,142.714449
16106,0.994959,0.000000,28.924714,57.849427,142.714449
16107,0.994959,0.000000,28.924714,57.849427,142.714449
16108,0.994959,0.000000,28.924714,57.849427,142.714449
16109,0.994959,0.000000,28.924714,57.849427,142.714449
16110,0.994959,0.000000,28.924714,57.849427,142.714449
16111,0.994959,0.000000,28.924714,57.849427,142.714449
16112,0.994959,0.000000,28.924714,57.849427,142.714449
16113,0.994959,0.000000,28.924714,57.849427,142.714449
16114,0.994959,0.000000,28.924714,57.849427,142.714449
16115,0.994959,0.000000,28.924714,57.849427,142.714449
16116,0.994959,0.000000,28.924714,57.849427,142.714449
16117,0.994959,0.000000,28.924714,57.849427,142.714449
16118,0.994959,0.000000,28.924714,57.849427,142.714449
16119,0.994959,0.000000,28.924714,57.849427,142.714449
16120,0.994959,0.000000,28.924714,57.849427,142.714449
16121,0.994959,0.000000,28.924714,57.849427,142.714449
16122,0.994959,0.000000,28.924714,57.849427,142.714449
16123,0.994959,0.000000,28.924714,57.849427,142.714449
16124,0.994959,0.000000,28.924714,57.849427,142.714449
16125,0.994959,0.000000,28.924714,57.849427,142.714449
16126,0.994959,0.000000,28.924714,57.849427,142.714449
16127,0.994959,0.000000,28.924714,57.849427,142.714449
16128,0.994959,0.000000,28.924714,57.849427,142.714449
16129,0.994959,0.000000,28.924714,57.849427,142.714449
16130,0.994959,0.000000,28.924714,57.849427,142.714449
16131,0.994959,0.000000,28.924714,57.849427,142.714449
16132,0.994959,0.000000,28.924714,57.849427,142.714449
16133,0.994959,0.000000,28.924714,57.849427,142.714449
16134,0.994959,0.000000,28.924714,57.849427,142.714449
16135,0.994959,0.000000,28.924714,57.849427,142.714449
16136,0.994959,0.000000,28.924714,57.849427,142.714449
16137,0.994959,0.000000,28.924714,57.849427,142.714449
16138,0.994959,0.000000,28.924714,57.849427,142.714449
16139,0.994959,0.000000,28.924714,57.849427,142.714449
16140,0.994959,0.000000,28.924714,57.849427,142.714449
16141,0.994959,0.000000,28.924714,57.849427,142.714449
16142,0.994959,0.000000,28.924714,57.849427,142.714449
16143,0.994959,0.000000,28.924714,57.849427,142.714449
16144,0.994959,0.000000,28.924714,57.849427,142.714449
16145,0.994959,0.000000,28.924714,57.849427,142.714449
16146,0.994959,0.000000,28.924714,57.849427,142.714449
16147,0.994959,0.000000,28.924714,57.849427,142.714449
16148,0.994959,0.000000,28.924714,57.849427,142.714449
16149,0.994959,0.000000,28.924714,57.849427,142.714449
16150,0.994959,0.000000,28.924714,57.849427,142.714449
16151,0.994959,0.000000,28.924714,57.849427,142.714449
16152,0.994959,0.000000,28.924714,57.849427,142.714449
16153,0.994959,0.000000,28.924714,57.849427,142.714449
16154,0.994959,0.000000,28.924714,57.849427,142.714449
16155,0.994959,0.000000,28.924714,57.849427,142.714449
16156,0.994959,0.000000,28.924714,57.849427,142.714449
16157,0.994959,0.000000,28.924714,57.849427,142.714449
16158,0.994959,0.000000,28.924714,57.849427,142.714449
16159,0.994959,0.000000,28.924714,57.849427,142.714449
16160,0.994959,0.000000,28.924714,57.849427,142.714449
16161,0.994959,0.000000,28.924714,57.849427,142.714449
16162,0.994959,0.000000,28.924714,57.849427,142.714449
16163,0.994959,0.000000,28.924714,57.849427,142.714449
16164,0.994959,0.000000,28.924714,57.849427,142.714449
16165,0.994959,0.000000,28.924714,57.849427,142.714449
16166,0.994959,0.000000,28.924714,57.849427,142.714449
16167,0.994959,0.000000,28.924714,57.849427,142.714449
16168,0.994959,0.000000,28.924714,57.849427,142.714449
16169,0.994959,0.000000,28.924714,57.849427,142.714449
16170,0.994959,0.000000,28.924714,57.849427,142.714449
16171,0.994959,0.000000,28.924714,57.849427,142.714449
16172,0.994959,0.000000,28.924714,57.849427,142.714449
16173,0.994959,0.000000,28.924714,57.849427,142.714449
16174,0.994959,0.000000,28.924714,57.849427,142.714449
16175,0.994959,0.000000,28.924714,57.849427,142.714449
16176,0.994959,0.000000,28.924714,57.849427,142.714449
16177,0.994959,0.000000,28.924714,57.849427,142.714449
16178,0.994959,0.000000,28.924714,57.849427,142.714449
16179,0.994959,0.000000,28.924714,57.849427,142.714449
16180,0.994959,0.000000,28.924714,57.849427,142.714449
16181,0.994959,0.000000,28.924714,57.849427,142.714449
16182,0.994959,0.000000,28.924714,57.849427,142.714449
16183,0.994959,0.000000,28.924714,57.849427,142.714449
16184,0.994959,0.000000,28.924714,57.849427,142.714449
16185,0.994959,0.000000,28.924714,57.849427,142.714449
16186,0.994959,0.000000,28.924714,57.849427,142.714449
16187,0.994959,0.000000,28.924714,57.849427,142.714449
16188,0.994959,0.000000,28.924714,57.849427,142.714449
16189,0.994959,0.000000,28.924714,57.849427,142.714449
16190,0.994959,0.000000,28.924714,57.849427,142.714449
16191,0.994959,0.000000,28.924714,57.849427,142.714449
16192,0.994959,0.000000,28.924714,57.849427,142.714449
16193,0.994959,0.000000,28.924714,57.849427,142.714449
16194,0.994959,0.000000,28.924714,57.849427,142.714449
16195,0.994959,0.000000,28.924714,57.849427,142.714449
16196,0.994959,0.000000,28.924714,57.849427,142.714449
16197,0.994959,0.000000,28.924714,57.849427,142.714449
16198,0.994959,0.000000,28.924714,57.849427,142.714449
16199,0.994959,0.000000,28.924714,57.849427,142.714449
16200,0.994959,0.000000,28.924714,57.849427,142.714449
16201,0.994959,0.000000,28.924714,57.849427,142.714449
16202,0.994959,0.000000,28.924714,57.849427,142.714449
16203,0.994959,0.000000,28.924714,57.849427,142.714449
16204,0.994959,0.000000,28.924714,57.849427,142.714449
16205,0.994959,0.000000,28.924714,57.849427,142.714449
16206,0.994959,0.000000,28.924714,57.849427,142.714449
16207,0.994959,0.000000,28.924714,57.849427,142.714449
16208,0.994959,0.000000,28.924714,57.849427,142.714449
16209,0.994959,0.000000,28.924714,57.849427,142.714449
16210,0.994959,0.000000,28.924714,57.849427,142.714449
16211,0.994959,0.000000,28.924714,57.849427,142.714449
16212,0.994959,0.000000,28.924714,57.849427,142.714449
16213,0.994959,0.000000,28.924714,57.849427,142.714449
16214,0.994959,0.000000,28.924714,57.849427,142.714449
16215,0.994959,0.000000,28.924714,57.849427,142.714449
16216,0.994959,0.000000,28.924714,57.849427,142.714449
16217,0.994959,0.000000,28.924714,57.849427,142.714449
16218,0.994959,0.000000,28.924714,57.849427,142.714449
16219,0.994959,0.000000,28.924714,57.849427,142.714449
16220,0.994959,0.000000,28.924714,57.849427,142.714449
16221,0.994959,0.000000,28.924714,57.849427,142.714449
16222,0.994959,0.000000,28.924714,57.849427,142.714449
16223,0.994959,0.000000,28.924714,57.849427,142.714449
16224,0.994959,0.000000,28.924714,57.849427,142.714449
16225,0.994959,0.000000,28.924714,57.849427,142.714449
16226,0.994959,0.000000,28.924714,57.849427,142.714449
16227,0.994959,0.000000,28.924714,57.849427,142.714449
16228,0.994959,0.000000,28.924714,57.849427,142.714449
16229,0.994959,0.000000,28.924714,57.849427,142.714449
16230,0.994959,0.000000,28.924714,57.849427,142.714449
16231,0.994959,0.000000,28.924714,57.849427,142.714449
16232,0.994959,0.000000,28.924714,57.849427,142.714449
16233,0.994959,0.000000,28.924714,57.849427,142.714449
16234,0.994959,0.000000,28.924714,57.849427,142.714449
16235,0.994959,0.000000,28.924714,57.849427,142.714449
16236,0.994959,0.000000,28.924714,57.849427,142.714449
16237,0.994959,0.000000,28.924714,57.849427,142.714449
16238,0.994959,0.000000,28.924714,57.849427,142.714449
16239,0.994959,0.000000,28.924714,57.849427,142.714449
16240,0.994959,0.000000,28.924714,57.849427,142.714449
16241,0.994959,0.000000,28.924714,57.849427,142.714449
16242,0.994959,0.000000,28.924714,57.849427,142.714449
16243,0.994959,0.000000,28.924714,57.849427,142.714449
16244,0.994959,0.000000,28.924714,57.849427,142.714449
16245,0.994959,0.000000,28.924714,57.849427,142.714449
16246,0.994959,0.000000,28.924714,57.849427,142.714449
16247,0.994959,0.000000,28.924714,57.849427,142.714449
16248,0.994959,0.000000,28.924714,57.849427,142.714449
16249,0.994959,0.000000,28.924714,57.849427,142.714449
16250,0.994959,0.000000,28.924714,57.849427,142.714449
16251,0.994959,0.000000,28.924714,57.849427,142.714449
16252,0.994959,0.000000,28.924714,57.849427,142.714449
16253,0.994959,0.000000,28.924714,57.849427,142.714449
16254,0.994959,0.000000,28.924714,57.849427,142.714449
16255,0.994959,0.000000,28.924714,57.849427,142.714449
16256,0.994959,0.000000,28.924714,57.849427,142.714449
16257,0.994959,0.000000,28.924714,57.849427,142.714449
16258,0.994959,0.000000,28.924714,57.849427,142.714449
16259,0.994959,0.000000,28.924714,57.849427,142.714449
16260,0.994959,0.000000,28.924714,57.849427,142.714449
16261,0.994959,0.000000,28.924714,57.849427,142.714449
16262,0.994959,0.000000,28.924714,57.849427,142.714449
